,title,source,date,datetime,desc,link
80,India's Zebpay Shuts Down Exchange Activities – Exchanges ...,Bitcoin News,"Sep 28, 2018",2018-09-28 04:00:00,"Bitcoin.com in September. Meanwhile, a number of smaller exchanges have launched exchange-escrowed peer-to-peer (P2P) trading which they claim to have ...",https://news.bitcoin.com/indias-zebpay-shuts-down-exchange/
81,India's Zebpay Shuts Down Exchange Activities – Exchanges ...,Bitcoin News,"Sep 28, 2018",2018-09-28 12:00:00,"Bitcoin.com in September. Meanwhile, a number of smaller exchanges have launched exchange-escrowed peer-to-peer (P2P) trading which they claim to have ...",https://news.bitcoin.com/indias-zebpay-shuts-down-exchange/
82,Bitcoin's Price Volatility Just Hit Another 15-Month Low - CoinDesk,CoinDesk,"Oct 8, 2018",2018-10-08 04:00:00,"Bitcoin price volatility continues to drop, with one measure having reached a 15-month low. Weekly volatility, as calculated by the difference between the high and ...",https://www.coindesk.com/another-measure-of-bitcoin-price-volatility-hits-15-month-low
83,Bitcoin's Price Volatility Just Hit Another 15-Month Low - CoinDesk,CoinDesk,"Oct 8, 2018",2018-10-08 12:00:00,"Bitcoin price volatility continues to drop, with one measure having reached a 15-month low. Weekly volatility, as calculated by the difference between the high and ...",https://www.coindesk.com/another-measure-of-bitcoin-price-volatility-hits-15-month-low
84,Bitfury Reveals New Generation of Bitcoin ASIC Chips - CoinDesk,CoinDesk,"Sep 20, 2018",2018-09-20 04:00:00,"Bitfury Group has developed a new, more efficient bitcoin mining chip, the firm announced Wednesday. The Bitfury Clarke application-specific integrated circuit ( ...",https://www.coindesk.com/bitfury-reveals-new-generation-of-bitcoin-asic-chips
85,Bitfury Reveals New Generation of Bitcoin ASIC Chips - CoinDesk,CoinDesk,"Sep 20, 2018",2018-09-20 12:00:00,"Bitfury Group has developed a new, more efficient bitcoin mining chip, the firm announced Wednesday. The Bitfury Clarke application-specific integrated circuit ( ...",https://www.coindesk.com/bitfury-reveals-new-generation-of-bitcoin-asic-chips
86,Blow To Bitcoin As Coinfloor CEO Makes Worrying Warning,Forbes,"Oct 8, 2018",2018-10-08 04:00:00,"I write about how bitcoin, crypto and blockchain can change the world. This article is more than 2 years old.",https://www.forbes.com/sites/billybambrough/2018/10/08/blow-to-bitcoin-as-coinfloor-ceo-makes-worrying-warning/
87,Blow To Bitcoin As Coinfloor CEO Makes Worrying Warning,Forbes,"Oct 8, 2018",2018-10-08 12:00:00,"I write about how bitcoin, crypto and blockchain can change the world. This article is more than 2 years old.",https://www.forbes.com/sites/billybambrough/2018/10/08/blow-to-bitcoin-as-coinfloor-ceo-makes-worrying-warning/
88,"The average bitcoin investor really is young, rich and male",CNN,"Oct 5, 2018",2018-10-05 04:00:00,"The survey was conducted by Clovr, a company focused on promoting the mainstream adoption of blockchain technologies – the digital ledgers that record bitcoin ...",https://www.cnn.com/2018/10/05/tech/bitcoin-investors-survey/index.html
89,"The average bitcoin investor really is young, rich and male",CNN,"Oct 5, 2018",2018-10-05 12:00:00,"The survey was conducted by Clovr, a company focused on promoting the mainstream adoption of blockchain technologies – the digital ledgers that record bitcoin ...",https://www.cnn.com/2018/10/05/tech/bitcoin-investors-survey/index.html
90,Bitcoin bull Mike Novogratz predicts bright future for the cryptocurrency,Moneycontrol,"Sep 27, 2018",2018-09-27 04:00:00,Users are also given a chance to earn free bitcoin by referring the exchange to friends and family. Founder and CEO of Galaxy Digital Mike Novogratz is optimistic ...,https://www.moneycontrol.com/news/business/cryptocurrency/bitcoin-bull-mike-novogratz-predicts-bright-future-for-the-cryptocurrency-2993141.html
91,Bitcoin bull Mike Novogratz predicts bright future for the cryptocurrency,Moneycontrol,"Sep 27, 2018",2018-09-27 12:00:00,Users are also given a chance to earn free bitcoin by referring the exchange to friends and family. Founder and CEO of Galaxy Digital Mike Novogratz is optimistic ...,https://www.moneycontrol.com/news/business/cryptocurrency/bitcoin-bull-mike-novogratz-predicts-bright-future-for-the-cryptocurrency-2993141.html
92,HODL No More? The Amount of Bitcoin in Active Wallets Is Near Record Highs - CoinDesk,CoinDesk,"Sep 24, 2018",2018-09-24 04:00:00,"Announced Monday, the analytics firm found 4.8 million bitcoin, or roughly 32 percent of the protocol's cryptocurrency supply (minus lost coins), was held in ...",https://www.coindesk.com/hodl-no-more-the-amount-of-bitcoin-in-active-wallets-is-near-to-a-record-high
93,HODL No More? The Amount of Bitcoin in Active Wallets Is Near Record Highs - CoinDesk,CoinDesk,"Sep 24, 2018",2018-09-24 12:00:00,"Announced Monday, the analytics firm found 4.8 million bitcoin, or roughly 32 percent of the protocol's cryptocurrency supply (minus lost coins), was held in ...",https://www.coindesk.com/hodl-no-more-the-amount-of-bitcoin-in-active-wallets-is-near-to-a-record-high
94,Bitcoin must die – Slugger O'Toole,Slugger O'Toole,"Oct 12, 2018",2018-10-12 04:00:00,"Bitcoin is a very portable form of compressed energy on a planet where energy, like food, is abundant, but in the wrong places. Nice hyperbole and very much, it ...",https://sluggerotoole.com/2018/10/12/bitcoin-must-die/
95,Bitcoin must die – Slugger O'Toole,Slugger O'Toole,"Oct 12, 2018",2018-10-12 12:00:00,"Bitcoin is a very portable form of compressed energy on a planet where energy, like food, is abundant, but in the wrong places. Nice hyperbole and very much, it ...",https://sluggerotoole.com/2018/10/12/bitcoin-must-die/
96,A Review of the New Stellarx Decentralized Exchange ...,Bitcoin News,"Sep 30, 2018",2018-09-30 04:00:00,"They explain: “They're tied to either fiat like USD or to cryptocurrency from other chains, like Bitcoin and Ethereum. You can trade tethers like any other token, but ...",https://news.bitcoin.com/a-review-of-the-new-stellarx-decentralized-exchange/
97,A Review of the New Stellarx Decentralized Exchange ...,Bitcoin News,"Sep 30, 2018",2018-09-30 12:00:00,"They explain: “They're tied to either fiat like USD or to cryptocurrency from other chains, like Bitcoin and Ethereum. You can trade tethers like any other token, but ...",https://news.bitcoin.com/a-review-of-the-new-stellarx-decentralized-exchange/
98,Bitcoin Glyphs Added to Apple's Shortcuts Application ...,Bitcoin News,"Sep 22, 2018",2018-09-22 04:00:00,"The news also follows the recent Bitcoin symbol added to the Unicode standard. Back in June of 2017, the Unicode Consortium unveiled the computer character ...",https://news.bitcoin.com/bitcoin-glyphs-added-to-apples-shortcuts-application/
99,Bitcoin Glyphs Added to Apple's Shortcuts Application ...,Bitcoin News,"Sep 22, 2018",2018-09-22 12:00:00,"The news also follows the recent Bitcoin symbol added to the Unicode standard. Back in June of 2017, the Unicode Consortium unveiled the computer character ...",https://news.bitcoin.com/bitcoin-glyphs-added-to-apples-shortcuts-application/
100,India gets a bitcoin ATM amidst RBI's cryptocurrency crackdown,Quartz,"Oct 15, 2018",2018-10-15 04:00:00,The Unocoin ATM is slightly different from virtual-currency ATMs present globally. The latter allow users to buy bitcoin or any other digital currency through the ...,https://qz.com/india/1423842/india-gets-a-bitcoin-atm-amidst-rbis-cryptocurrency-crackdown/
101,India gets a bitcoin ATM amidst RBI's cryptocurrency crackdown,Quartz,"Oct 15, 2018",2018-10-15 12:00:00,The Unocoin ATM is slightly different from virtual-currency ATMs present globally. The latter allow users to buy bitcoin or any other digital currency through the ...,https://qz.com/india/1423842/india-gets-a-bitcoin-atm-amidst-rbis-cryptocurrency-crackdown/
102,'Bitcoin Bug' Exploited on Crypto Fork as Attacker Prints 235 Million Pigeoncoins - CoinDesk,CoinDesk,"Oct 2, 2018",2018-10-02 04:00:00,A severe bug discovered just weeks ago in bitcoin's code has been exploited – albeit on a lesser-known cryptocurrency. The developers behind the pigeoncoin ...,https://www.coindesk.com/bitcoin-bug-exploited-on-crypto-fork-as-attacker-prints-235-million-pigeoncoins
103,'Bitcoin Bug' Exploited on Crypto Fork as Attacker Prints 235 Million Pigeoncoins - CoinDesk,CoinDesk,"Oct 2, 2018",2018-10-02 12:00:00,A severe bug discovered just weeks ago in bitcoin's code has been exploited – albeit on a lesser-known cryptocurrency. The developers behind the pigeoncoin ...,https://www.coindesk.com/bitcoin-bug-exploited-on-crypto-fork-as-attacker-prints-235-million-pigeoncoins
104,"LINE's Crypto Exchange Lists Its Own Token Against Bitcoin, Ether - CoinDesk",CoinDesk,"Oct 16, 2018",2018-10-16 04:00:00,"The company said Tuesday that the LINK (LN) token is now exclusively available on Bitbox in trading pairs with bitcoin, ethereum and the U.S. dollar-pegged ...",https://www.coindesk.com/lines-crypto-exchange-is-now-listing-its-own-token-against-bitcoin-ether
105,"LINE's Crypto Exchange Lists Its Own Token Against Bitcoin, Ether - CoinDesk",CoinDesk,"Oct 16, 2018",2018-10-16 12:00:00,"The company said Tuesday that the LINK (LN) token is now exclusively available on Bitbox in trading pairs with bitcoin, ethereum and the U.S. dollar-pegged ...",https://www.coindesk.com/lines-crypto-exchange-is-now-listing-its-own-token-against-bitcoin-ether
106,John McAfee-Linked Bitcoin Mining Firm Hit with Lawsuit over Pump-and-Dump Scheme,CCN.com,"Oct 2, 2018",2018-10-02 04:00:00,John McAfee-Linked Bitcoin Mining Firm Hit with Lawsuit over Pump-and-Dump Scheme. bitcoin price john mcafee. John McAfee wasn't the first to set ...,https://www.ccn.com/john-mcafee-linked-bitcoin-mining-firm-hit-with-lawsuit-over-pump-and-dump-scheme/
107,John McAfee-Linked Bitcoin Mining Firm Hit with Lawsuit over Pump-and-Dump Scheme,CCN.com,"Oct 2, 2018",2018-10-02 12:00:00,John McAfee-Linked Bitcoin Mining Firm Hit with Lawsuit over Pump-and-Dump Scheme. bitcoin price john mcafee. John McAfee wasn't the first to set ...,https://www.ccn.com/john-mcafee-linked-bitcoin-mining-firm-hit-with-lawsuit-over-pump-and-dump-scheme/
108,Funny New Advert Shows Bitcoin is on Google's Mind,Bitcoin News,"Oct 12, 2018",2018-10-12 04:00:00,"Bitcoin is a new smart consensus of a digital money laundering and transfer scheme without intermediaries, based on today's virtual pyramid scheme. And Roger ...",https://news.bitcoin.com/funny-new-advert-shows-bitcoin-is-on-googles-mind/
109,Funny New Advert Shows Bitcoin is on Google's Mind,Bitcoin News,"Oct 12, 2018",2018-10-12 12:00:00,"Bitcoin is a new smart consensus of a digital money laundering and transfer scheme without intermediaries, based on today's virtual pyramid scheme. And Roger ...",https://news.bitcoin.com/funny-new-advert-shows-bitcoin-is-on-googles-mind/
110,Another US Indictment Links Bitcoin to Covert Russian Intelligence Activity - CoinDesk,CoinDesk,"Oct 4, 2018",2018-10-04 04:00:00,"To hide their financial tracks, they reportedly used cryptocurrencies, though, in the indictment, bitcoin is the only one named directly. The document states:.",https://www.coindesk.com/another-us-indictment-links-bitcoin-to-covert-russian-intelligence-activity
111,Another US Indictment Links Bitcoin to Covert Russian Intelligence Activity - CoinDesk,CoinDesk,"Oct 4, 2018",2018-10-04 12:00:00,"To hide their financial tracks, they reportedly used cryptocurrencies, though, in the indictment, bitcoin is the only one named directly. The document states:.",https://www.coindesk.com/another-us-indictment-links-bitcoin-to-covert-russian-intelligence-activity
112,"Bitcoin's Price Swings to Nearly $6,500 in Volatile Trading Hour - CoinDesk",CoinDesk,"Sep 19, 2018",2018-09-19 04:00:00,"Bitcoin's volatility was on full display on Wednesday when its price fell from $6,300 to $6,100 before shooting up to $6,500 – all within an hour's time. As of press ...",https://www.coindesk.com/bitcoins-price-swings-to-nearly-6500-in-volatile-trading-hour
113,"Bitcoin's Price Swings to Nearly $6,500 in Volatile Trading Hour - CoinDesk",CoinDesk,"Sep 19, 2018",2018-09-19 12:00:00,"Bitcoin's volatility was on full display on Wednesday when its price fell from $6,300 to $6,100 before shooting up to $6,500 – all within an hour's time. As of press ...",https://www.coindesk.com/bitcoins-price-swings-to-nearly-6500-in-volatile-trading-hour
114,70 Percent of Americans Surveyed Are Emotionally Uncertain ...,Bitcoin News,"Oct 6, 2018",2018-10-06 04:00:00,"At Bitcoin.com there's a bunch of free helpful services. For instance, have you seen our Tools page? You can even look up the exchange rate for a transaction in ...",https://news.bitcoin.com/70-percent-of-americans-surveyed-are-emotionally-uncertain-about-cryptocurrency/
115,70 Percent of Americans Surveyed Are Emotionally Uncertain ...,Bitcoin News,"Oct 6, 2018",2018-10-06 12:00:00,"At Bitcoin.com there's a bunch of free helpful services. For instance, have you seen our Tools page? You can even look up the exchange rate for a transaction in ...",https://news.bitcoin.com/70-percent-of-americans-surveyed-are-emotionally-uncertain-about-cryptocurrency/
116,"Bitcoin and other cryptos won’t dent gold’s shine, says Morningstar analyst",MarketWatch,"Oct 1, 2018",2018-10-01 04:00:00,"Bitcoin and other cryptos won't dent gold's shine, says Morningstar analyst · Should gold be displaced, you would see a 'seismic shock' in financial markets.",https://www.marketwatch.com/story/bitcoin-and-other-cryptos-wont-dent-golds-shine-says-morningstar-analyst-2018-10-01
117,"Bitcoin and other cryptos won’t dent gold’s shine, says Morningstar analyst",MarketWatch,"Oct 1, 2018",2018-10-01 12:00:00,"Bitcoin and other cryptos won't dent gold's shine, says Morningstar analyst · Should gold be displaced, you would see a 'seismic shock' in financial markets.",https://www.marketwatch.com/story/bitcoin-and-other-cryptos-wont-dent-golds-shine-says-morningstar-analyst-2018-10-01
118,"Bitcoin is Not a Legal Tender in Zambia, Says Central Bank",CCN.com,"Oct 14, 2018",2018-10-14 04:00:00,"Zambia's central bank has said that cryptocurrencies like bitcoin aren't legal tender in the country. The Bank of Zambia (BoZ), responsible for creating and ...",https://www.ccn.com/bitcoin-is-not-a-legal-tender-in-zambia-says-central-bank/
119,"Bitcoin is Not a Legal Tender in Zambia, Says Central Bank",CCN.com,"Oct 14, 2018",2018-10-14 12:00:00,"Zambia's central bank has said that cryptocurrencies like bitcoin aren't legal tender in the country. The Bank of Zambia (BoZ), responsible for creating and ...",https://www.ccn.com/bitcoin-is-not-a-legal-tender-in-zambia-says-central-bank/
